unb_code,unb_code_with_digit,client_code,geography,commercial,operation,super_commercial,operation_type,geo_code,commercial_code,cod_tipo_operacao,cod_supercom,nom_coordenador,flag_fd,keyfiltrodistrib,sigla_uf,flag_ativo,nome_dr,nome_dr_supercom,nome_gc,grupo_revendas_spo,cidade_matriz,coordenador_central_bebida,grupo_foco_regional,tipo_antigo,supercom_antiga,old_commercial,old_operation,nielsen_split,resale_group_ccttv,segmentation,secondary_segmentation,manual_subsegmentation,manual_secondary_subsegmentation,insert_date,folder_date
4874,48746,76102,GEO_3,COM_6,OP_17,SUPERCOM_5,Indirect,11,68,1,7,Coordinator_18,1,KEY_12,IL,Inactive,Director_6,Director_SC_4,Manager_23,Group_2,Springfield,Central_Coord_3,Focus_1,Type_3,OldSC_2,OldCom_10,OldOp_15,Nielsen_1,CCTTV_3,Seg_3,SecSeg_4,ManSeg_2,ManSecSeg_1,2025-03-04 03:23:57,2025-03-04
8610,86107,40495,GEO_2,COM_2,OP_4,SUPERCOM_2,Direct,27,8,10,12,Coordinator_10,1,KEY_90,NY,Inactive,Director_6,Director_SC_11,Manager_18,Group_3,Meadowbrook,Central_Coord_2,Focus_2,Type_3,OldSC_4,OldCom_3,OldOp_9,Nielsen_1,CCTTV_1,Seg_5,SecSeg_1,ManSeg_1,ManSecSeg_1,2023-11-11 12:18:34,2023-11-11
6532,65320,43434,GEO_4,COM_8,OP_2,SUPERCOM_3,Direct,49,70,10,7,Coordinator_24,0,KEY_25,FL,Active,Director_11,Director_SC_10,Manager_10,Group_4,Riverside,Central_Coord_2,Focus_4,Type_1,OldSC_4,OldCom_6,OldOp_14,Nielsen_5,CCTTV_5,Seg_4,SecSeg_2,ManSeg_1,ManSecSeg_3,2024-03-17 15:48:11,2024-03-17
2092,20927,79695,GEO_5,COM_6,OP_17,SUPERCOM_4,Direct,22,25,2,15,Coordinator_25,1,KEY_27,FL,Active,Director_7,Director_SC_14,Manager_13,Group_4,Riverside,Central_Coord_7,Focus_6,Type_2,OldSC_3,OldCom_4,OldOp_8,Nielsen_1,CCTTV_4,Seg_5,SecSeg_2,ManSeg_3,ManSecSeg_2,2025-02-16 04:43:18,2025-02-16
6136,61362,97604,GEO_2,COM_2,OP_15,SUPERCOM_2,Direct,11,50,2,19,Coordinator_7,1,KEY_15,OH,Inactive,Director_15,Director_SC_3,Manager_5,Group_4,Meadowbrook,Central_Coord_1,Focus_1,Type_2,OldSC_5,OldCom_4,OldOp_1,Nielsen_1,CCTTV_3,Seg_6,SecSeg_4,ManSeg_3,ManSecSeg_1,2023-11-25 17:12:28,2023-11-25
6842,68423,83543,GEO_5,COM_10,OP_4,SUPERCOM_5,Indirect,32,53,6,15,Coordinator_21,0,KEY_62,TX,Active,Director_4,Director_SC_7,Manager_3,Group_3,Riverside,Central_Coord_10,Focus_3,Type_3,OldSC_1,OldCom_5,OldOp_10,Nielsen_4,CCTTV_3,Seg_5,SecSeg_2,ManSeg_1,ManSecSeg_1,2023-06-03 12:26:55,2023-06-03
8451,84515,97152,GEO_2,COM_10,OP_16,SUPERCOM_1,Indirect,32,95,7,4,Coordinator_3,0,KEY_33,CA,Active,Director_8,Director_SC_1,Manager_24,Group_3,Meadowbrook,Central_Coord_1,Focus_4,Type_2,OldSC_1,OldCom_4,OldOp_1,Nielsen_5,CCTTV_3,Seg_2,SecSeg_3,ManSeg_2,ManSecSeg_1,2023-10-19 18:39:47,2023-10-19
2918,29184,64705,GEO_1,COM_2,OP_16,SUPERCOM_2,Indirect,6,72,9,17,Coordinator_5,0,KEY_26,TX,Inactive,Director_8,Director_SC_10,Manager_6,Group_3,Hilltown,Central_Coord_1,Focus_7,Type_1,OldSC_5,OldCom_6,OldOp_5,Nielsen_3,CCTTV_7,Seg_3,SecSeg_3,ManSeg_3,ManSecSeg_3,2024-08-17 21:00:41,2024-08-17
6462,64624,31531,GEO_1,COM_7,OP_14,SUPERCOM_4,Direct,21,83,10,6,Coordinator_18,0,KEY_54,OH,Inactive,Director_9,Director_SC_11,Manager_18,Group_6,Riverside,Central_Coord_10,Focus_1,Type_5,OldSC_3,OldCom_2,OldOp_2,Nielsen_4,CCTTV_7,Seg_6,SecSeg_1,ManSeg_1,ManSecSeg_1,2025-10-20 16:53:04,2025-10-20
5510,55105,27265,GEO_2,COM_7,OP_17,SUPERCOM_5,Direct,22,53,1,16,Coordinator_4,0,KEY_64,IL,Inactive,Director_4,Director_SC_10,Manager_17,Group_1,Hilltown,Central_Coord_7,Focus_3,Type_3,OldSC_3,OldCom_3,OldOp_10,Nielsen_5,CCTTV_4,Seg_1,SecSeg_1,ManSeg_2,ManSecSeg_1,2025-02-26 13:31:02,2025-02-26
2357,23574,99473,GEO_1,COM_7,OP_20,SUPERCOM_1,Indirect,3,3,8,14,Coordinator_11,0,KEY_9,TX,Active,Director_6,Director_SC_9,Manager_19,Group_6,Hilltown,Central_Coord_1,Focus_8,Type_4,OldSC_4,OldCom_4,OldOp_15,Nielsen_4,CCTTV_2,Seg_4,SecSeg_2,ManSeg_2,ManSecSeg_1,2024-10-15 12:19:30,2024-10-15
2717,27174,83695,GEO_1,COM_6,OP_4,SUPERCOM_1,Indirect,34,60,2,14,Coordinator_15,1,KEY_10,CA,Inactive,Director_7,Director_SC_3,Manager_21,Group_3,Georgetown,Central_Coord_2,Focus_2,Type_5,OldSC_3,OldCom_4,OldOp_12,Nielsen_3,CCTTV_3,Seg_6,SecSeg_1,ManSeg_2,ManSecSeg_2,2023-03-02 21:57:15,2023-03-02
6749,67496,37239,GEO_1,COM_7,OP_15,SUPERCOM_2,Direct,11,64,10,18,Coordinator_16,0,KEY_51,TX,Active,Director_13,Director_SC_6,Manager_17,Group_5,Georgetown,Central_Coord_2,Focus_8,Type_1,OldSC_1,OldCom_8,OldOp_2,Nielsen_2,CCTTV_7,Seg_4,SecSeg_1,ManSeg_3,ManSecSeg_1,2024-03-15 03:57:20,2024-03-15
9226,92266,53746,GEO_4,COM_2,OP_8,SUPERCOM_3,Direct,23,53,1,14,Coordinator_28,1,KEY_77,IL,Active,Director_2,Director_SC_13,Manager_5,Group_7,Riverside,Central_Coord_1,Focus_4,Type_1,OldSC_1,OldCom_5,OldOp_6,Nielsen_2,CCTTV_8,Seg_4,SecSeg_2,ManSeg_2,ManSecSeg_1,2025-03-01 13:06:11,2025-03-01
6288,62888,91488,GEO_2,COM_2,OP_8,SUPERCOM_1,Direct,31,68,3,13,Coordinator_29,1,KEY_5,NY,Inactive,Director_14,Director_SC_5,Manager_16,Group_4,Lakeside,Central_Coord_5,Focus_4,Type_2,OldSC_1,OldCom_8,OldOp_8,Nielsen_5,CCTTV_3,Seg_3,SecSeg_2,ManSeg_1,ManSecSeg_2,2023-06-22 06:51:42,2023-06-22
3109,31090,27981,GEO_3,COM_1,OP_6,SUPERCOM_5,Direct,34,90,3,11,Coordinator_26,1,KEY_70,NY,Active,Director_2,Director_SC_11,Manager_13,Group_8,Lakeside,Central_Coord_8,Focus_1,Type_5,OldSC_2,OldCom_8,OldOp_14,Nielsen_3,CCTTV_5,Seg_2,SecSeg_1,ManSeg_2,ManSecSeg_1,2023-05-04 08:35:45,2023-05-04
8368,83689,96518,GEO_4,COM_3,OP_14,SUPERCOM_2,Direct,41,74,5,1,Coordinator_23,0,KEY_43,CA,Inactive,Director_1,Director_SC_6,Manager_4,Group_7,Hilltown,Central_Coord_1,Focus_8,Type_4,OldSC_2,OldCom_5,OldOp_2,Nielsen_1,CCTTV_1,Seg_2,SecSeg_4,ManSeg_2,ManSecSeg_1,2023-10-11 02:33:26,2023-10-11
1959,19590,53809,GEO_5,COM_5,OP_2,SUPERCOM_3,Direct,48,32,2,12,Coordinator_8,1,KEY_43,TX,Active,Director_13,Director_SC_4,Manager_1,Group_5,Meadowbrook,Central_Coord_9,Focus_4,Type_4,OldSC_5,OldCom_1,OldOp_1,Nielsen_1,CCTTV_7,Seg_3,SecSeg_1,ManSeg_1,ManSecSeg_3,2023-11-02 15:54:23,2023-11-02
7991,79914,13691,GEO_4,COM_8,OP_18,SUPERCOM_2,Direct,46,100,2,19,Coordinator_19,0,KEY_23,PA,Active,Director_12,Director_SC_6,Manager_11,Group_9,Meadowbrook,Central_Coord_2,Focus_6,Type_4,OldSC_3,OldCom_10,OldOp_3,Nielsen_5,CCTTV_3,Seg_3,SecSeg_1,ManSeg_2,ManSecSeg_2,2025-09-21 10:06:56,2025-09-21
8525,85255,91432,GEO_2,COM_6,OP_10,SUPERCOM_2,Direct,37,44,4,7,Coordinator_1,1,KEY_97,CA,Inactive,Director_10,Director_SC_3,Manager_8,Group_3,Hilltown,Central_Coord_1,Focus_8,Type_5,OldSC_1,OldCom_7,OldOp_12,Nielsen_3,CCTTV_5,Seg_1,SecSeg_3,ManSeg_2,ManSecSeg_1,2023-01-26 06:50:22,2023-01-26
1619,16194,65623,GEO_3,COM_8,OP_6,SUPERCOM_4,Indirect,12,78,7,6,Coordinator_5,0,KEY_19,TX,Inactive,Director_11,Director_SC_10,Manager_20,Group_2,Lakeside,Central_Coord_2,Focus_2,Type_5,OldSC_4,OldCom_6,OldOp_12,Nielsen_5,CCTTV_3,Seg_4,SecSeg_3,ManSeg_3,ManSecSeg_3,2023-12-27 05:29:53,2023-12-27
3266,32667,13173,GEO_5,COM_4,OP_14,SUPERCOM_1,Indirect,8,69,7,17,Coordinator_9,0,KEY_19,TX,Active,Director_5,Director_SC_14,Manager_13,Group_8,Georgetown,Central_Coord_8,Focus_8,Type_5,OldSC_2,OldCom_9,OldOp_6,Nielsen_1,CCTTV_6,Seg_2,SecSeg_1,ManSeg_1,ManSecSeg_1,2023-05-02 01:43:50,2023-05-02
7403,74039,30207,GEO_2,COM_7,OP_14,SUPERCOM_1,Indirect,46,88,2,3,Coordinator_4,1,KEY_76,IL,Active,Director_13,Director_SC_7,Manager_12,Group_5,Hilltown,Central_Coord_6,Focus_8,Type_4,OldSC_4,OldCom_9,OldOp_10,Nielsen_2,CCTTV_5,Seg_2,SecSeg_1,ManSeg_1,ManSecSeg_3,2024-12-25 13:35:37,2024-12-25
7129,71297,11665,GEO_1,COM_8,OP_8,SUPERCOM_1,Indirect,10,91,4,15,Coordinator_9,1,KEY_22,CA,Active,Director_7,Director_SC_5,Manager_25,Group_8,Georgetown,Central_Coord_5,Focus_2,Type_4,OldSC_1,OldCom_9,OldOp_3,Nielsen_2,CCTTV_8,Seg_3,SecSeg_2,ManSeg_1,ManSecSeg_2,2023-08-17 16:26:35,2023-08-17
9255,92552,67760,GEO_1,COM_8,OP_19,SUPERCOM_5,Indirect,42,30,4,5,Coordinator_11,1,KEY_56,TX,Active,Director_5,Director_SC_8,Manager_17,Group_5,Springfield,Central_Coord_6,Focus_3,Type_1,OldSC_5,OldCom_3,OldOp_5,Nielsen_1,CCTTV_6,Seg_3,SecSeg_4,ManSeg_3,ManSecSeg_1,2023-03-29 15:26:36,2023-03-29
7828,78285,49922,GEO_1,COM_7,OP_14,SUPERCOM_5,Indirect,49,96,6,2,Coordinator_8,1,KEY_50,NY,Active,Director_14,Director_SC_3,Manager_8,Group_5,Georgetown,Central_Coord_3,Focus_4,Type_1,OldSC_4,OldCom_10,OldOp_4,Nielsen_3,CCTTV_2,Seg_5,SecSeg_3,ManSeg_2,ManSecSeg_2,2023-10-14 00:11:46,2023-10-14
8463,84637,41509,GEO_3,COM_5,OP_10,SUPERCOM_5,Indirect,36,25,4,6,Coordinator_23,0,KEY_37,PA,Inactive,Director_1,Director_SC_8,Manager_21,Group_6,Riverside,Central_Coord_4,Focus_5,Type_5,OldSC_2,OldCom_6,OldOp_10,Nielsen_3,CCTTV_7,Seg_2,SecSeg_1,ManSeg_3,ManSecSeg_3,2023-02-02 21:46:20,2023-02-02
1729,17291,90941,GEO_4,COM_9,OP_11,SUPERCOM_1,Indirect,28,67,5,15,Coordinator_23,0,KEY_49,FL,Inactive,Director_4,Director_SC_15,Manager_16,Group_4,Springfield,Central_Coord_2,Focus_3,Type_2,OldSC_1,OldCom_7,OldOp_7,Nielsen_1,CCTTV_2,Seg_2,SecSeg_1,ManSeg_2,ManSecSeg_2,2025-04-07 04:32:09,2025-04-07
3840,38406,23253,GEO_3,COM_8,OP_9,SUPERCOM_2,Indirect,46,44,7,7,Coordinator_20,1,KEY_10,IL,Inactive,Director_10,Director_SC_14,Manager_9,Group_6,Meadowbrook,Central_Coord_1,Focus_5,Type_4,OldSC_2,OldCom_9,OldOp_2,Nielsen_3,CCTTV_5,Seg_3,SecSeg_1,ManSeg_2,ManSecSeg_1,2023-11-07 19:14:59,2023-11-07
1046,10468,17242,GEO_3,COM_3,OP_12,SUPERCOM_4,Indirect,13,18,9,17,Coordinator_20,0,KEY_45,TX,Inactive,Director_10,Director_SC_12,Manager_5,Group_4,Springfield,Central_Coord_10,Focus_2,Type_1,OldSC_4,OldCom_5,OldOp_6,Nielsen_1,CCTTV_6,Seg_4,SecSeg_4,ManSeg_1,ManSecSeg_3,2023-03-09 11:31:43,2023-03-09
4914,49148,94935,GEO_2,COM_6,OP_15,SUPERCOM_2,Indirect,13,73,4,1,Coordinator_27,1,KEY_37,OH,Active,Director_4,Director_SC_6,Manager_3,Group_6,Meadowbrook,Central_Coord_8,Focus_4,Type_2,OldSC_1,OldCom_8,OldOp_15,Nielsen_3,CCTTV_5,Seg_6,SecSeg_4,ManSeg_3,ManSecSeg_2,2024-08-28 13:28:42,2024-08-28
2894,28944,96159,GEO_3,COM_8,OP_20,SUPERCOM_1,Indirect,49,42,7,11,Coordinator_18,1,KEY_83,PA,Inactive,Director_14,Director_SC_6,Manager_13,Group_3,Meadowbrook,Central_Coord_4,Focus_5,Type_3,OldSC_1,OldCom_3,OldOp_5,Nielsen_4,CCTTV_8,Seg_1,SecSeg_2,ManSeg_2,ManSecSeg_2,2024-05-17 06:35:09,2024-05-17
6492,64927,28810,GEO_5,COM_6,OP_9,SUPERCOM_3,Direct,10,87,3,10,Coordinator_14,1,KEY_58,CA,Inactive,Director_12,Director_SC_14,Manager_17,Group_7,Lakeside,Central_Coord_2,Focus_7,Type_2,OldSC_3,OldCom_2,OldOp_5,Nielsen_5,CCTTV_8,Seg_6,SecSeg_2,ManSeg_2,ManSecSeg_2,2023-08-03 15:26:31,2023-08-03
9567,95677,60608,GEO_2,COM_10,OP_19,SUPERCOM_3,Indirect,43,77,4,16,Coordinator_6,1,KEY_50,FL,Active,Director_12,Director_SC_7,Manager_19,Group_5,Riverside,Central_Coord_8,Focus_2,Type_2,OldSC_1,OldCom_10,OldOp_11,Nielsen_4,CCTTV_6,Seg_6,SecSeg_1,ManSeg_1,ManSecSeg_2,2024-01-24 14:11:10,2024-01-24
9047,90472,59326,GEO_1,COM_7,OP_8,SUPERCOM_1,Direct,20,10,7,15,Coordinator_18,1,KEY_89,OH,Inactive,Director_14,Director_SC_8,Manager_16,Group_8,Riverside,Central_Coord_2,Focus_4,Type_5,OldSC_5,OldCom_7,OldOp_3,Nielsen_3,CCTTV_2,Seg_5,SecSeg_2,ManSeg_2,ManSecSeg_2,2025-01-28 04:22:02,2025-01-28
8465,84654,24622,GEO_5,COM_9,OP_4,SUPERCOM_3,Indirect,14,98,9,16,Coordinator_1,1,KEY_14,IL,Inactive,Director_10,Director_SC_9,Manager_25,Group_10,Riverside,Central_Coord_4,Focus_1,Type_5,OldSC_5,OldCom_2,OldOp_6,Nielsen_2,CCTTV_4,Seg_4,SecSeg_1,ManSeg_3,ManSecSeg_1,2024-11-12 00:48:48,2024-11-12
7776,77760,82547,GEO_1,COM_10,OP_1,SUPERCOM_2,Indirect,26,84,4,17,Coordinator_5,0,KEY_41,NY,Inactive,Director_11,Director_SC_3,Manager_23,Group_1,Springfield,Central_Coord_1,Focus_2,Type_3,OldSC_3,OldCom_8,OldOp_12,Nielsen_4,CCTTV_2,Seg_2,SecSeg_1,ManSeg_2,ManSecSeg_1,2025-09-11 13:21:01,2025-09-11
9460,94602,65626,GEO_3,COM_3,OP_8,SUPERCOM_1,Indirect,11,43,6,7,Coordinator_17,0,KEY_65,TX,Inactive,Director_9,Director_SC_15,Manager_19,Group_2,Meadowbrook,Central_Coord_4,Focus_8,Type_4,OldSC_2,OldCom_9,OldOp_6,Nielsen_1,CCTTV_5,Seg_5,SecSeg_3,ManSeg_3,ManSecSeg_3,2024-03-06 11:55:45,2024-03-06
5300,53007,29910,GEO_2,COM_8,OP_1,SUPERCOM_1,Indirect,37,18,6,11,Coordinator_3,0,KEY_24,NY,Active,Director_10,Director_SC_5,Manager_12,Group_6,Meadowbrook,Central_Coord_8,Focus_4,Type_5,OldSC_2,OldCom_5,OldOp_1,Nielsen_4,CCTTV_2,Seg_4,SecSeg_2,ManSeg_1,ManSecSeg_2,2023-03-31 07:39:32,2023-03-31
6207,62071,41687,GEO_3,COM_6,OP_10,SUPERCOM_5,Indirect,47,43,7,12,Coordinator_14,0,KEY_22,IL,Inactive,Director_10,Director_SC_8,Manager_5,Group_8,Springfield,Central_Coord_10,Focus_5,Type_3,OldSC_3,OldCom_5,OldOp_4,Nielsen_2,CCTTV_3,Seg_5,SecSeg_4,ManSeg_1,ManSecSeg_3,2024-01-26 15:16:46,2024-01-26
3860,38605,58254,GEO_3,COM_8,OP_15,SUPERCOM_3,Direct,9,6,8,19,Coordinator_12,1,KEY_41,TX,Inactive,Director_6,Director_SC_13,Manager_16,Group_7,Georgetown,Central_Coord_9,Focus_7,Type_2,OldSC_3,OldCom_5,OldOp_6,Nielsen_2,CCTTV_3,Seg_3,SecSeg_1,ManSeg_1,ManSecSeg_2,2024-08-03 04:09:05,2024-08-03
4319,43196,94636,GEO_4,COM_9,OP_16,SUPERCOM_5,Direct,41,22,5,16,Coordinator_25,1,KEY_29,TX,Active,Director_15,Director_SC_4,Manager_20,Group_9,Georgetown,Central_Coord_2,Focus_3,Type_2,OldSC_2,OldCom_1,OldOp_12,Nielsen_1,CCTTV_8,Seg_3,SecSeg_3,ManSeg_3,ManSecSeg_1,2025-04-21 06:22:45,2025-04-21
2206,22065,15720,GEO_5,COM_6,OP_6,SUPERCOM_5,Indirect,16,12,9,13,Coordinator_9,1,KEY_92,IL,Active,Director_13,Director_SC_8,Manager_15,Group_9,Springfield,Central_Coord_8,Focus_6,Type_5,OldSC_2,OldCom_9,OldOp_7,Nielsen_3,CCTTV_7,Seg_2,SecSeg_1,ManSeg_3,ManSecSeg_3,2025-09-15 10:43:07,2025-09-15
2105,21054,79321,GEO_4,COM_7,OP_15,SUPERCOM_2,Direct,25,47,9,11,Coordinator_25,1,KEY_1,TX,Active,Director_7,Director_SC_15,Manager_23,Group_6,Georgetown,Central_Coord_2,Focus_1,Type_5,OldSC_3,OldCom_3,OldOp_3,Nielsen_1,CCTTV_6,Seg_4,SecSeg_1,ManSeg_2,ManSecSeg_3,2023-04-20 17:21:14,2023-04-20
5287,52876,42233,GEO_5,COM_2,OP_6,SUPERCOM_1,Indirect,24,98,2,18,Coordinator_6,1,KEY_38,OH,Inactive,Director_8,Director_SC_12,Manager_10,Group_3,Meadowbrook,Central_Coord_3,Focus_6,Type_3,OldSC_5,OldCom_8,OldOp_6,Nielsen_5,CCTTV_6,Seg_3,SecSeg_1,ManSeg_1,ManSecSeg_3,2025-08-09 01:20:04,2025-08-09
7114,71142,30578,GEO_4,COM_3,OP_13,SUPERCOM_2,Indirect,10,19,2,18,Coordinator_4,1,KEY_94,PA,Inactive,Director_2,Director_SC_12,Manager_22,Group_1,Lakeside,Central_Coord_5,Focus_7,Type_2,OldSC_5,OldCom_3,OldOp_5,Nielsen_5,CCTTV_5,Seg_1,SecSeg_3,ManSeg_2,ManSecSeg_1,2023-09-24 05:10:03,2023-09-24
1477,14778,52024,GEO_3,COM_5,OP_7,SUPERCOM_2,Direct,2,22,8,4,Coordinator_10,0,KEY_66,IL,Active,Director_10,Director_SC_12,Manager_5,Group_2,Lakeside,Central_Coord_2,Focus_7,Type_1,OldSC_3,OldCom_1,OldOp_4,Nielsen_1,CCTTV_3,Seg_1,SecSeg_3,ManSeg_1,ManSecSeg_1,2025-08-11 08:41:19,2025-08-11
9368,93681,45095,GEO_5,COM_6,OP_6,SUPERCOM_2,Indirect,31,78,10,8,Coordinator_15,1,KEY_11,TX,Inactive,Director_3,Director_SC_14,Manager_25,Group_6,Riverside,Central_Coord_8,Focus_1,Type_4,OldSC_4,OldCom_8,OldOp_14,Nielsen_1,CCTTV_1,Seg_4,SecSeg_2,ManSeg_2,ManSecSeg_2,2024-07-26 12:55:27,2024-07-26
8593,85931,24547,GEO_1,COM_5,OP_5,SUPERCOM_5,Direct,10,2,8,16,Coordinator_1,1,KEY_92,FL,Inactive,Director_15,Director_SC_9,Manager_4,Group_2,Georgetown,Central_Coord_1,Focus_7,Type_1,OldSC_5,OldCom_4,OldOp_13,Nielsen_2,CCTTV_5,Seg_6,SecSeg_2,ManSeg_2,ManSecSeg_3,2025-06-04 03:16:41,2025-06-04
3173,31737,77140,GEO_1,COM_9,OP_10,SUPERCOM_1,Indirect,27,50,9,16,Coordinator_13,0,KEY_19,TX,Active,Director_1,Director_SC_2,Manager_9,Group_2,Lakeside,Central_Coord_6,Focus_3,Type_1,OldSC_4,OldCom_4,OldOp_15,Nielsen_3,CCTTV_8,Seg_3,SecSeg_3,ManSeg_2,ManSecSeg_1,2024-12-23 13:01:17,2024-12-23
1595,15959,26359,GEO_1,COM_2,OP_9,SUPERCOM_3,Indirect,16,70,4,13,Coordinator_28,0,KEY_67,IL,Inactive,Director_11,Director_SC_9,Manager_1,Group_9,Lakeside,Central_Coord_9,Focus_7,Type_4,OldSC_5,OldCom_6,OldOp_6,Nielsen_1,CCTTV_7,Seg_2,SecSeg_3,ManSeg_1,ManSecSeg_3,2024-11-10 18:43:52,2024-11-10
3326,33268,84888,GEO_2,COM_1,OP_18,SUPERCOM_1,Direct,42,100,6,9,Coordinator_14,1,KEY_65,PA,Inactive,Director_5,Director_SC_2,Manager_20,Group_2,Springfield,Central_Coord_2,Focus_7,Type_5,OldSC_4,OldCom_8,OldOp_1,Nielsen_2,CCTTV_5,Seg_6,SecSeg_2,ManSeg_2,ManSecSeg_1,2024-10-15 16:11:56,2024-10-15
1695,16953,92890,GEO_2,COM_2,OP_1,SUPERCOM_2,Indirect,4,72,6,5,Coordinator_9,0,KEY_28,PA,Inactive,Director_6,Director_SC_2,Manager_14,Group_4,Meadowbrook,Central_Coord_2,Focus_5,Type_1,OldSC_4,OldCom_8,OldOp_10,Nielsen_2,CCTTV_5,Seg_3,SecSeg_1,ManSeg_1,ManSecSeg_3,2024-08-05 15:03:07,2024-08-05
5493,54939,40222,GEO_3,COM_8,OP_20,SUPERCOM_1,Indirect,20,22,3,16,Coordinator_8,0,KEY_92,NY,Active,Director_7,Director_SC_9,Manager_13,Group_4,Springfield,Central_Coord_5,Focus_7,Type_5,OldSC_5,OldCom_5,OldOp_9,Nielsen_5,CCTTV_3,Seg_4,SecSeg_4,ManSeg_1,ManSecSeg_3,2024-12-01 12:23:47,2024-12-01
6535,65353,23774,GEO_2,COM_5,OP_9,SUPERCOM_3,Direct,43,94,2,10,Coordinator_17,0,KEY_88,PA,Active,Director_7,Director_SC_12,Manager_4,Group_1,Hilltown,Central_Coord_8,Focus_8,Type_4,OldSC_1,OldCom_10,OldOp_5,Nielsen_5,CCTTV_2,Seg_5,SecSeg_1,ManSeg_1,ManSecSeg_2,2023-08-04 05:52:55,2023-08-04
7512,75124,93675,GEO_2,COM_5,OP_3,SUPERCOM_2,Direct,20,32,5,16,Coordinator_11,0,KEY_100,OH,Inactive,Director_8,Director_SC_8,Manager_7,Group_2,Riverside,Central_Coord_9,Focus_2,Type_4,OldSC_1,OldCom_7,OldOp_12,Nielsen_2,CCTTV_4,Seg_3,SecSeg_3,ManSeg_2,ManSecSeg_3,2023-09-13 04:48:08,2023-09-13
4757,47571,26998,GEO_3,COM_9,OP_12,SUPERCOM_5,Direct,7,74,5,3,Coordinator_8,1,KEY_2,NY,Active,Director_13,Director_SC_5,Manager_10,Group_4,Hilltown,Central_Coord_3,Focus_2,Type_3,OldSC_5,OldCom_3,OldOp_14,Nielsen_3,CCTTV_1,Seg_6,SecSeg_4,ManSeg_2,ManSecSeg_2,2023-12-04 06:36:39,2023-12-04
1476,14767,28058,GEO_1,COM_8,OP_1,SUPERCOM_3,Direct,13,42,1,14,Coordinator_17,0,KEY_42,FL,Active,Director_8,Director_SC_8,Manager_3,Group_4,Georgetown,Central_Coord_4,Focus_2,Type_5,OldSC_3,OldCom_5,OldOp_8,Nielsen_4,CCTTV_6,Seg_1,SecSeg_1,ManSeg_3,ManSecSeg_2,2025-02-12 09:44:15,2025-02-12
4834,48344,38685,GEO_1,COM_7,OP_6,SUPERCOM_3,Indirect,28,15,5,11,Coordinator_3,0,KEY_84,PA,Active,Director_4,Director_SC_4,Manager_10,Group_4,Georgetown,Central_Coord_2,Focus_7,Type_5,OldSC_1,OldCom_7,OldOp_12,Nielsen_2,CCTTV_3,Seg_4,SecSeg_4,ManSeg_3,ManSecSeg_3,2024-09-12 20:36:23,2024-09-12
1197,11973,73428,GEO_2,COM_5,OP_4,SUPERCOM_1,Indirect,17,67,3,2,Coordinator_18,0,KEY_63,FL,Active,Director_10,Director_SC_13,Manager_20,Group_2,Hilltown,Central_Coord_3,Focus_3,Type_2,OldSC_3,OldCom_3,OldOp_11,Nielsen_2,CCTTV_6,Seg_2,SecSeg_2,ManSeg_3,ManSecSeg_2,2023-04-02 04:22:53,2023-04-02
2909,29090,86670,GEO_2,COM_1,OP_14,SUPERCOM_2,Direct,16,98,7,5,Coordinator_7,1,KEY_56,PA,Active,Director_2,Director_SC_13,Manager_12,Group_7,Lakeside,Central_Coord_3,Focus_5,Type_1,OldSC_3,OldCom_8,OldOp_7,Nielsen_4,CCTTV_7,Seg_4,SecSeg_3,ManSeg_3,ManSecSeg_1,2023-04-05 11:05:18,2023-04-05
2490,24903,61946,GEO_4,COM_9,OP_5,SUPERCOM_5,Indirect,25,25,5,13,Coordinator_26,1,KEY_52,OH,Active,Director_14,Director_SC_10,Manager_25,Group_10,Lakeside,Central_Coord_1,Focus_7,Type_3,OldSC_4,OldCom_7,OldOp_8,Nielsen_1,CCTTV_7,Seg_4,SecSeg_3,ManSeg_3,ManSecSeg_2,2024-01-19 13:38:05,2024-01-19
7571,75712,48362,GEO_4,COM_10,OP_11,SUPERCOM_3,Direct,2,41,2,18,Coordinator_8,0,KEY_24,NY,Active,Director_12,Director_SC_6,Manager_12,Group_9,Meadowbrook,Central_Coord_4,Focus_4,Type_1,OldSC_5,OldCom_5,OldOp_9,Nielsen_5,CCTTV_8,Seg_3,SecSeg_2,ManSeg_3,ManSecSeg_1,2024-12-01 18:47:01,2024-12-01
4554,45548,37640,GEO_4,COM_10,OP_12,SUPERCOM_3,Direct,8,30,3,13,Coordinator_2,1,KEY_77,OH,Inactive,Director_10,Director_SC_2,Manager_16,Group_1,Georgetown,Central_Coord_3,Focus_1,Type_5,OldSC_4,OldCom_4,OldOp_9,Nielsen_5,CCTTV_3,Seg_1,SecSeg_3,ManSeg_2,ManSecSeg_3,2023-03-03 09:25:42,2023-03-03
5287,52872,49452,GEO_3,COM_5,OP_8,SUPERCOM_3,Indirect,19,47,5,6,Coordinator_14,0,KEY_60,OH,Inactive,Director_5,Director_SC_12,Manager_17,Group_8,Meadowbrook,Central_Coord_8,Focus_7,Type_4,OldSC_3,OldCom_10,OldOp_8,Nielsen_3,CCTTV_2,Seg_2,SecSeg_4,ManSeg_1,ManSecSeg_1,2025-05-26 01:17:16,2025-05-26
