period_month_id,period_id,client_code,unb_code,product_abbreviation_code,operation_type,volume,billing,insert_date,folder_date
202312,20231207,60580,5749,259,DISTRIBUTOR,4536.49,151537,2025-05-16 03:04:47,202312
202307,20230707,74937,9622,953,DIRECT,3431.28,407749,2024-04-17 04:35:00,202307
202301,20230116,17902,1745,378,DISTRIBUTOR,3058.44,9728,2025-05-02 02:40:02,202301
202312,20231202,80870,1523,837,DISTRIBUTOR,4913.35,408514,2025-08-12 21:58:21,202312
202303,20230327,18261,9908,847,DIRECT,4141.48,439424,2024-03-23 01:33:46,202303
202310,20231022,62057,2162,299,DISTRIBUTOR,3944.09,475934,2023-04-28 18:24:06,202310
202404,20240408,46481,1566,162,DIRECT,1510.01,459750,2024-08-27 12:31:05,202404
202305,20230523,24133,7252,615,DISTRIBUTOR,1516.13,488025,2025-05-25 11:11:30,202305
202310,20231025,96765,2654,664,INDIRECT,3231.75,483173,2024-04-24 12:32:20,202310
202403,20240301,84259,4739,312,DIRECT,150.53,172785,2024-02-12 21:17:25,202403
202304,20230408,78331,3288,535,INDIRECT,1943.63,464667,2024-03-12 18:34:49,202304
202402,20240224,86459,1540,540,DIRECT,1886.33,385600,2024-01-30 03:23:29,202402
202409,20240917,13091,6315,278,DIRECT,1942.55,82717,2024-10-02 14:00:42,202409
202309,20230906,20860,4195,261,DISTRIBUTOR,3017.02,112280,2023-06-19 17:17:01,202309
202404,20240402,61579,8481,263,INDIRECT,4023.11,140673,2025-08-08 17:07:16,202404
202410,20241013,20161,6107,830,DISTRIBUTOR,4248.99,391760,2025-04-04 11:13:12,202410
202412,20241203,73258,2833,866,DISTRIBUTOR,1268.97,431440,2025-08-23 06:50:21,202412
202309,20230924,30272,8626,567,DIRECT,647.73,325270,2025-04-04 04:44:28,202309
202409,20240923,51114,5898,346,DIRECT,3277.70,357711,2023-09-11 18:41:05,202409
202302,20230207,52676,4450,448,DIRECT,867.43,25241,2024-01-16 05:19:10,202302
202304,20230404,70277,2323,827,DISTRIBUTOR,2194.12,243866,2023-06-17 13:48:37,202304
202412,20241226,61244,3359,237,DIRECT,2584.28,488951,2023-10-27 23:37:22,202412
202308,20230820,60887,9493,262,DISTRIBUTOR,1365.82,452630,2025-01-17 14:50:03,202308
202411,20241126,71518,4370,660,DIRECT,2812.16,236787,2023-10-23 09:32:57,202411
202310,20231011,63755,8711,504,INDIRECT,627.20,245471,2025-01-21 16:14:09,202310
202311,20231118,14453,9309,826,INDIRECT,4600.82,89560,2023-04-30 02:10:23,202311
202311,20231113,94188,4509,696,INDIRECT,689.91,420383,2025-10-21 16:38:44,202311
202307,20230705,22891,9472,362,INDIRECT,866.03,132970,2023-12-12 21:09:16,202307
202311,20231120,18037,6129,317,INDIRECT,2968.08,199527,2025-01-17 16:28:34,202311
202301,20230110,20106,5071,169,DIRECT,2871.50,461530,2023-04-29 04:30:51,202301
202402,20240225,86713,8946,725,INDIRECT,3318.61,259086,2023-03-14 01:35:55,202402
202305,20230522,21710,2300,888,DIRECT,1191.50,442408,2023-10-26 13:03:12,202305
202412,20241222,40384,4910,452,DISTRIBUTOR,2378.88,259867,2024-04-08 17:06:28,202412
202302,20230216,50466,7163,960,DISTRIBUTOR,2693.48,121620,2025-02-07 06:49:09,202302
202405,20240523,70591,2745,281,INDIRECT,1664.78,437584,2024-02-06 20:46:11,202405
202306,20230615,82536,6511,932,DIRECT,2486.42,115738,2023-04-15 04:47:15,202306
202311,20231118,84168,6353,916,INDIRECT,3970.75,57945,2024-12-30 17:38:48,202311
202409,20240913,80555,8002,972,DIRECT,571.70,452881,2023-12-23 08:42:43,202409
202307,20230720,14750,9274,169,DISTRIBUTOR,1947.42,302595,2024-03-08 14:40:12,202307
202403,20240313,47819,1483,184,DIRECT,3402.87,401921,2023-01-22 08:04:36,202403
202304,20230422,60210,1405,477,INDIRECT,4639.20,76744,2023-07-16 03:15:50,202304
202403,20240323,33630,8299,681,DIRECT,4965.32,361712,2025-08-23 08:07:18,202403
202410,20241028,58406,8168,925,INDIRECT,3404.86,210814,2024-12-25 07:30:59,202410
202309,20230905,17965,9120,267,DISTRIBUTOR,3980.70,452405,2025-03-05 04:46:17,202309
202403,20240314,14622,2492,700,INDIRECT,2110.71,110731,2023-02-09 03:49:20,202403
202311,20231103,12416,3204,450,INDIRECT,2272.79,60200,2025-06-03 05:00:55,202311
202406,20240622,65091,2904,639,INDIRECT,4396.97,238676,2023-05-17 09:40:53,202406
202405,20240518,63242,7273,210,INDIRECT,921.26,375808,2024-05-13 09:53:38,202405
202312,20231217,73182,1130,728,DIRECT,1691.47,35747,2023-06-07 05:04:06,202312
202403,20240303,97600,7924,676,DIRECT,4715.77,447656,2024-10-19 05:56:26,202403
202306,20230603,89774,1544,240,DISTRIBUTOR,3276.57,440964,2025-09-14 08:57:18,202306
202301,20230123,97944,1187,752,DIRECT,705.78,109879,2024-08-09 06:28:00,202301
202401,20240123,46264,9134,391,DIRECT,4245.86,476796,2023-01-01 20:03:53,202401
202409,20240913,53551,4048,520,DIRECT,4639.41,43038,2023-03-20 03:05:18,202409
202408,20240823,73322,3860,382,DIRECT,3798.29,289055,2024-08-13 13:29:16,202408
202404,20240418,77503,4445,902,DIRECT,3250.66,421495,2025-03-07 20:20:31,202404
202401,20240102,64601,4203,968,DIRECT,4991.51,78268,2023-10-01 17:24:41,202401
202307,20230704,19147,1023,120,DIRECT,3616.37,221248,2025-02-09 18:17:19,202307
202311,20231116,44726,3623,299,DIRECT,2008.30,33357,2024-10-27 12:55:16,202311
202309,20230926,46587,5929,109,INDIRECT,2291.75,420083,2023-12-03 22:32:02,202309
202404,20240408,25845,3045,610,DIRECT,853.27,349552,2023-01-18 18:32:20,202404
202403,20240327,25589,1373,915,INDIRECT,1949.12,256244,2023-09-24 06:08:38,202403
202301,20230106,55815,1720,351,DISTRIBUTOR,4907.74,193923,2023-09-04 21:46:39,202301
202412,20241226,10701,7914,172,DISTRIBUTOR,394.07,271678,2024-05-23 17:57:59,202412
202404,20240404,14741,8886,932,DIRECT,2974.75,311461,2024-10-10 18:06:31,202404
202401,20240110,33986,2556,575,DISTRIBUTOR,3230.06,216445,2023-02-23 12:43:59,202401
202406,20240615,87505,4101,178,INDIRECT,2690.47,390925,2024-11-18 08:53:40,202406
202405,20240507,78154,1176,916,INDIRECT,4693.33,6410,2024-11-30 04:39:56,202405
202311,20231116,83145,7889,763,DISTRIBUTOR,1812.55,180109,2024-09-18 00:53:14,202311
202302,20230202,63779,6285,674,DIRECT,3472.89,190363,2025-07-30 17:55:13,202302
202405,20240503,32458,8251,790,DIRECT,4845.65,86978,2025-07-19 09:59:49,202405
202401,20240127,64717,9523,737,DIRECT,1346.24,57731,2025-01-18 05:32:29,202401
202312,20231206,86018,9291,224,DISTRIBUTOR,1232.44,482785,2024-07-03 01:20:47,202312
202306,20230610,42278,8181,511,DISTRIBUTOR,846.31,258488,2023-01-27 16:38:09,202306
202409,20240925,45533,5024,482,DIRECT,2998.35,493565,2025-11-12 22:47:51,202409
202412,20241227,39010,8588,881,DISTRIBUTOR,3537.59,111808,2023-04-27 22:50:16,202412
202407,20240713,97743,9689,169,DIRECT,862.39,199467,2024-05-01 06:33:22,202407
202402,20240210,63966,1653,288,DIRECT,630.70,216447,2023-10-08 02:51:48,202402
202403,20240315,73130,6401,581,INDIRECT,253.35,71981,2023-03-18 11:05:45,202403
202312,20231207,81838,4068,549,DIRECT,355.94,443405,2024-06-16 21:05:33,202312
202407,20240709,20653,9823,129,DISTRIBUTOR,3015.10,309953,2025-06-12 11:56:48,202407
202308,20230812,69424,3332,231,DISTRIBUTOR,4927.60,84999,2023-06-17 15:55:00,202308
202404,20240404,73688,9068,610,INDIRECT,3871.50,448846,2023-03-14 22:20:53,202404
202305,20230528,30323,7179,494,DIRECT,4497.25,153797,2024-12-11 08:12:33,202305
202306,20230612,65471,8092,566,DISTRIBUTOR,240.37,95940,2025-04-04 07:52:07,202306
202405,20240502,66149,1746,771,DISTRIBUTOR,4097.21,392859,2023-05-27 05:03:51,202405
202307,20230722,39775,2328,216,INDIRECT,673.67,377462,2023-06-14 21:15:18,202307
202405,20240503,70888,5977,990,DIRECT,167.20,311681,2025-11-03 16:32:10,202405
202308,20230817,64437,8105,216,INDIRECT,2420.78,121189,2025-11-04 14:46:07,202308
202308,20230806,77808,9395,673,INDIRECT,1481.92,308517,2023-01-24 17:02:43,202308
202307,20230718,33061,1653,480,DISTRIBUTOR,260.08,265412,2023-11-22 01:24:17,202307
202308,20230814,76976,2452,236,DIRECT,1646.60,290502,2023-06-06 17:59:35,202308
202312,20231215,41591,9734,923,DIRECT,2917.75,124630,2023-08-12 02:31:54,202312
202309,20230918,66297,9184,302,INDIRECT,4261.16,398328,2024-03-14 06:11:34,202309
202402,20240205,57034,3958,325,INDIRECT,3817.14,216327,2024-01-22 08:41:56,202402
202311,20231125,78719,6697,793,INDIRECT,3707.34,273571,2024-04-16 14:14:03,202311
202306,20230627,28964,8286,521,DIRECT,1755.48,187052,2024-02-26 21:24:08,202306
202410,20241020,75977,3352,550,INDIRECT,1386.07,455862,2025-01-01 06:40:20,202410
202307,20230705,85026,3099,817,DISTRIBUTOR,2330.22,332133,2025-06-19 12:07:01,202307
202304,20230412,73409,8511,437,DIRECT,1603.44,207578,2025-04-06 13:13:12,202304
202306,20230603,64563,9490,121,INDIRECT,2817.31,298459,2023-07-10 12:15:32,202306
202406,20240626,83616,5052,845,DIRECT,3818.55,219609,2023-05-10 16:16:39,202406
202303,20230323,43822,8456,745,INDIRECT,208.13,187887,2023-08-18 00:06:49,202303
202406,20240613,34728,5057,855,DISTRIBUTOR,431.42,363682,2025-08-15 03:58:07,202406
202308,20230811,13774,1271,731,INDIRECT,1881.46,452405,2023-01-07 08:33:02,202308
202410,20241028,73227,4567,809,DIRECT,3316.04,311660,2024-02-07 08:50:44,202410
202405,20240511,58707,4141,794,DIRECT,920.13,209213,2023-01-20 07:01:03,202405
202410,20241023,88435,7672,292,DIRECT,1607.68,158143,2023-11-11 12:47:32,202410
202311,20231118,58356,6237,418,DIRECT,377.80,317372,2025-09-17 03:12:45,202311
202306,20230608,84881,5202,757,INDIRECT,3704.81,470027,2025-04-08 12:47:56,202306
202409,20240920,52218,2908,905,DIRECT,4205.23,110875,2023-09-12 23:56:46,202409
202303,20230301,45954,8369,362,DIRECT,1455.69,231076,2023-11-12 12:39:12,202303
202306,20230602,52262,2067,511,DIRECT,2552.87,380480,2024-11-15 00:47:26,202306
202307,20230723,86143,6396,540,DIRECT,2121.30,281195,2023-04-16 08:10:44,202307
202301,20230107,10267,5845,401,INDIRECT,3085.91,204499,2024-04-21 17:13:24,202301
202407,20240704,58324,5857,587,DIRECT,1518.03,136373,2023-11-17 12:03:41,202407
202310,20231023,65624,3963,332,DIRECT,2812.09,104834,2025-08-03 20:42:01,202310
202406,20240624,89703,3264,475,DIRECT,2182.63,304661,2024-06-07 18:03:05,202406
202312,20231222,37136,5654,605,DISTRIBUTOR,4735.74,122243,2023-07-02 17:49:27,202312
202410,20241026,94360,5311,895,DISTRIBUTOR,1108.03,139220,2025-04-04 17:58:26,202410
202311,20231114,31945,1842,692,INDIRECT,2241.86,192232,2024-10-31 10:13:13,202311
202403,20240305,76678,3859,585,DIRECT,762.58,374744,2025-05-25 10:50:56,202403
202407,20240704,85342,8382,471,DISTRIBUTOR,1836.72,323555,2024-10-09 17:32:49,202407
202308,20230816,93873,2939,491,DIRECT,1424.88,148768,2024-07-05 18:51:05,202308
202301,20230108,23545,9568,130,DIRECT,2266.47,289658,2024-05-04 23:38:39,202301
202412,20241215,75210,2921,243,INDIRECT,3414.79,117549,2023-05-15 17:39:07,202412
202306,20230623,81306,6372,853,DISTRIBUTOR,2218.81,50640,2024-03-28 14:17:23,202306
202411,20241101,11545,4362,931,DIRECT,4960.69,257459,2023-07-12 01:59:31,202411
202405,20240518,99801,9065,884,DIRECT,3141.83,182869,2025-08-12 03:18:59,202405
202406,20240609,36712,2306,589,INDIRECT,2424.26,16264,2025-07-31 23:40:05,202406
202406,20240607,15902,4387,968,DISTRIBUTOR,2932.45,345265,2025-01-31 09:50:56,202406
202403,20240322,25550,6215,963,DIRECT,2003.22,91222,2024-02-09 15:15:38,202403
202409,20240905,61391,9707,527,DISTRIBUTOR,712.53,464785,2025-09-24 00:20:03,202409
202307,20230720,88647,4692,652,DISTRIBUTOR,1819.19,52352,2023-09-11 09:09:58,202307
202304,20230422,30560,1612,686,INDIRECT,3858.01,475888,2025-01-13 20:49:06,202304
202307,20230719,50289,4126,797,DIRECT,1406.98,310388,2024-02-14 03:56:45,202307
202403,20240323,20110,1206,170,DIRECT,3758.01,40947,2024-01-14 06:53:31,202403
202402,20240216,15957,8034,971,DISTRIBUTOR,1240.11,135879,2025-03-20 21:37:04,202402
202407,20240715,16758,4926,587,DISTRIBUTOR,4023.48,283767,2024-10-31 22:01:20,202407
202405,20240513,93056,3825,183,INDIRECT,304.93,47076,2025-05-18 20:57:16,202405
202410,20241024,13464,6951,198,DISTRIBUTOR,3943.95,61621,2024-02-20 00:29:51,202410
202311,20231125,59457,4694,893,DISTRIBUTOR,3224.39,106369,2024-07-18 17:41:28,202311
202301,20230104,72815,7581,911,DIRECT,307.44,225200,2023-07-06 05:19:33,202301
202402,20240215,33179,4137,731,DIRECT,3761.47,479117,2023-04-09 01:21:51,202402
202406,20240610,37108,7220,894,DISTRIBUTOR,959.21,372231,2023-01-28 15:35:41,202406
202409,20240916,97265,6043,218,INDIRECT,759.26,312028,2023-08-09 18:49:33,202409
202401,20240120,82175,3378,402,DISTRIBUTOR,2518.04,16331,2023-01-31 01:39:54,202401
202308,20230828,35904,6927,877,INDIRECT,1592.41,34716,2024-09-02 07:16:06,202308
202407,20240719,57344,1559,350,DISTRIBUTOR,2141.99,450766,2025-08-21 04:07:30,202407
202402,20240206,62821,9964,712,DISTRIBUTOR,4813.89,28517,2024-01-07 21:17:48,202402
202402,20240209,46284,4624,777,INDIRECT,4928.00,20979,2025-10-13 05:49:34,202402
202404,20240423,56054,4668,617,DIRECT,4206.94,74101,2024-06-26 21:49:17,202404
202403,20240305,14957,4724,547,DISTRIBUTOR,1022.19,180802,2024-12-06 15:20:47,202403
202308,20230821,80091,7695,821,DISTRIBUTOR,4782.52,447505,2024-07-05 04:02:51,202308
202411,20241119,21719,1772,676,INDIRECT,3932.27,461804,2025-06-24 07:31:07,202411
202401,20240101,95547,7800,820,DISTRIBUTOR,1120.77,438418,2024-10-29 13:26:17,202401
202304,20230422,35415,4605,318,DISTRIBUTOR,3726.51,77095,2023-04-21 16:50:21,202304
202401,20240115,28939,3836,254,DISTRIBUTOR,1473.13,278001,2023-11-13 23:25:53,202401
202405,20240517,20089,6607,991,DISTRIBUTOR,3199.12,472726,2023-02-23 09:04:47,202405
202311,20231113,11308,6400,727,INDIRECT,760.34,324502,2024-09-11 03:02:32,202311
202406,20240608,48696,5655,422,INDIRECT,3700.06,153887,2025-07-25 22:53:50,202406
202310,20231017,52087,1838,664,DISTRIBUTOR,1561.03,397965,2024-07-17 02:52:01,202310
202403,20240302,24003,3583,104,DISTRIBUTOR,3250.47,455311,2023-01-30 14:16:19,202403
202303,20230307,76796,8958,833,DISTRIBUTOR,2042.30,21490,2024-04-27 18:07:03,202303
202311,20231101,48305,8685,284,INDIRECT,4758.30,386906,2025-10-16 03:17:40,202311
202401,20240102,74739,4742,109,DIRECT,780.41,225583,2023-02-17 04:39:41,202401
202301,20230101,13680,7140,568,INDIRECT,2519.31,189987,2023-11-27 23:29:41,202301
202403,20240319,87651,3390,162,INDIRECT,2810.97,382915,2023-01-01 22:37:12,202403
202410,20241005,54526,3557,586,DISTRIBUTOR,4227.26,71578,2024-01-20 08:24:42,202410
202402,20240206,78630,8547,978,DIRECT,4914.59,347813,2023-06-17 06:24:04,202402
202404,20240404,41099,9489,834,INDIRECT,1321.53,405260,2025-06-30 08:28:51,202404
202404,20240425,95072,6869,349,INDIRECT,1651.75,85527,2025-09-16 06:43:52,202404
202305,20230502,31074,8282,449,INDIRECT,2261.56,293784,2023-11-28 20:54:12,202305
202408,20240824,22245,9598,132,DISTRIBUTOR,3635.52,251952,2023-07-07 08:09:18,202408
202308,20230807,48379,4195,110,DIRECT,4817.60,133694,2025-01-28 13:50:11,202308
202402,20240216,53997,8362,173,DIRECT,2379.36,367968,2025-02-12 11:18:54,202402
202305,20230502,59231,6180,592,DISTRIBUTOR,4296.71,323485,2023-09-29 08:31:16,202305
202302,20230203,90658,5749,208,DISTRIBUTOR,1275.43,295166,2025-10-27 06:36:10,202302
202411,20241117,69304,8237,570,DIRECT,1836.07,160831,2023-01-14 08:36:47,202411
202403,20240320,18977,1012,947,DIRECT,2750.04,185112,2024-06-22 19:58:58,202403
202404,20240412,61827,2902,553,DIRECT,4330.60,76364,2024-01-23 11:02:41,202404
202412,20241203,17282,7230,381,DIRECT,4455.02,315881,2024-08-08 13:18:56,202412
202306,20230613,37712,5972,737,INDIRECT,3608.72,284401,2025-08-25 05:19:38,202306
202401,20240102,63322,2234,494,DISTRIBUTOR,739.59,221920,2023-10-03 09:07:14,202401
202303,20230317,69974,5056,203,INDIRECT,4828.86,128376,2023-08-16 18:17:38,202303
202401,20240112,69824,2003,480,DISTRIBUTOR,3698.22,230829,2023-11-24 13:38:52,202401
202409,20240909,47744,1248,493,INDIRECT,261.97,184413,2024-03-16 18:49:47,202409
202406,20240610,56794,4132,775,INDIRECT,2583.16,475235,2023-11-24 07:09:15,202406
202410,20241028,92669,8565,116,INDIRECT,2479.45,314587,2025-06-02 02:10:31,202410
202304,20230427,38650,2128,229,INDIRECT,4997.46,298772,2023-10-09 20:15:26,202304
202303,20230326,22423,4954,321,DISTRIBUTOR,3952.59,116951,2023-08-01 11:23:22,202303
202403,20240301,82353,9934,938,INDIRECT,2100.05,264538,2024-06-15 15:11:35,202403
202407,20240715,93140,2727,902,INDIRECT,102.34,238319,2024-08-20 07:53:33,202407
202405,20240527,39851,6922,252,DISTRIBUTOR,716.80,239821,2024-08-31 21:35:04,202405
202310,20231002,49704,1343,944,INDIRECT,251.62,225182,2025-04-07 00:56:44,202310
202308,20230807,43586,9250,889,DISTRIBUTOR,2631.77,51827,2024-07-29 17:05:35,202308
202302,20230209,20723,2321,712,INDIRECT,4988.12,97700,2025-06-08 13:27:16,202302
202401,20240110,10962,6609,296,DISTRIBUTOR,3886.53,273166,2024-12-07 05:33:10,202401
202310,20231025,98229,9898,302,INDIRECT,3951.13,94040,2024-12-17 10:34:20,202310
202310,20231001,81149,6279,515,DISTRIBUTOR,3177.56,50309,2025-08-30 02:55:41,202310
202307,20230724,27401,8004,531,DIRECT,4578.60,64128,2025-06-30 22:03:08,202307
202310,20231004,87852,3572,111,INDIRECT,4608.43,406761,2023-07-12 02:32:17,202310
202401,20240112,68852,5164,582,INDIRECT,4426.50,122840,2023-09-20 09:34:43,202401
202402,20240225,81990,3764,410,DISTRIBUTOR,4689.48,430945,2023-11-10 05:07:00,202402
202404,20240423,14818,1195,805,DIRECT,680.82,210637,2025-06-19 07:41:29,202404
202407,20240702,90260,4568,982,DIRECT,1481.00,36908,2023-12-27 00:48:23,202407
202403,20240312,52952,5320,125,DISTRIBUTOR,3775.91,492930,2023-11-10 02:07:33,202403
202312,20231212,87487,2381,935,DIRECT,1258.05,277388,2024-01-13 05:46:07,202312
202301,20230121,93604,8440,459,INDIRECT,2424.87,170895,2023-02-13 06:59:19,202301
202301,20230115,65412,1398,431,DISTRIBUTOR,3218.70,380411,2023-08-13 07:57:07,202301
202308,20230810,13001,3185,566,INDIRECT,415.09,137183,2025-08-14 06:05:14,202308
202403,20240305,60892,4867,477,DIRECT,3171.66,414523,2024-10-17 08:06:17,202403
202306,20230608,51091,6814,668,INDIRECT,3475.06,446170,2024-02-21 15:00:59,202306
202407,20240724,92413,5409,189,DIRECT,3271.94,198773,2024-05-03 11:55:04,202407
202304,20230415,34028,6681,686,INDIRECT,158.85,365610,2025-03-16 03:35:21,202304
