customer_nk,FAMILY,order_nk,order_datetime,order_rating,is_first_order,is_first_order_football,is_first_order_warmup,is_first_order_football_2024,is_first_order_bbq,coupon_code,product_nk,item_name,category_source,unit_volume_hl,unit_quantity,item_unit_value,line_item_offer_discount_value,item_ttc_descontado,item_ttc_cheio,item_subtotal_value,item_coupon_discount_value,poc_id,delivery_city,delivery_state,delivery_uf,geo,cnpj,order_cashback_value,order_shipping_value,order_subtotal_value,order_total_value,order_coupon_discount_value,order_longitude,order_latitude,delivery_datetime,delivery_time_in_minutes,unit_price_charged_tax_excl_local,unit_price_offered_tax_excl_local,unit_subtotal_charged_tax_excl_local,unit_subtotal_offered_tax_excl_local,source,is_fmr,is_fmr_football,is_fmr_football_2024,is_fmr_bbq,is_barbecue,is_football,is_football_2024,is_warm_up,is_full_potential,abi_product,is_sampling,PRODUCT_ID,SUBSOURCE_NAME,UUID,PROD_MATCH_RATIO,PRODUCT_DESCRIPTION,BRAND_ID,VARIANT,COMPANY,CATEGORY,PACKAGE,KIT_TYPE,RETURNABLE,VOLUME,PACK_QUANTITY,PGV_CODE,PGV_DESCRIPTION,MULTIPACK_PRODUCTS,BASKET,BASKET_CLUSTER,CLUSTER_AS,FUTURE_BEVS,INOVACAO,unit_subtotal_volume_hl,unit_volume_l,unit_subtotal_volume_l,lover_cluster,id_moment,id_purchase
CUST000489,FizzCola,614780,2023-01-09 01:55:29,1.2,No,Yes,No,Yes,,COUP184,PROD5524,SparkleUp Pack,DTC,0.216,9,13.41,3.54,104.22,120.69,120.69,16.47,POC726,Meadowbrook,OH,TX,South,43575015857754,1.98,5.95,120.69,110.17,16.47,-85.9182,35.3464,2023-01-09 02:08:30,88,13.41,14.75,120.69,132.76,Web,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,4472,Online,83952661-8431,0.86,FizzCola 12-Pack,BRD5,Regular,BevCo,Soft Drink,Can,Standard,No,0.5,6,PGV482,Premium Pack,No,Standard,Core,A,No,No,0.413,4.57,15.32,Loyal,12,131
CUST000228,BubbleWave,793686,2023-09-26 00:14:37,4.3,No,Yes,Yes,No,,,PROD7688,CrispSoda Pack,DTC,0.171,3,23.40,3.22,58.87,70.20,70.20,11.33,POC192,Springfield,OH,FL,West,56330593794271,4.55,12.01,70.20,70.88,11.33,-102.1109,33.8272,2023-09-27 16:17:20,96,23.40,25.74,70.20,77.22,Web,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,9521,Online,37331516-1734,0.82,CrispSoda 12-Pack,BRD5,Regular,BevCo,Soft Drink,Can,Standard,No,2.0,21,PGV317,Premium Pack,No,Standard,Core,A,No,No,0.178,4.44,2.50,Regular,31,242
CUST000205,CrispSoda,916543,2023-10-19 11:00:11,3.1,Yes,No,Yes,Yes,0,COUP107,PROD7797,PopMax Pack,DTC,0.045,19,15.30,2.61,275.59,290.70,290.70,15.11,POC713,Hilltown,IL,NY,South,71199411837448,1.68,14.22,290.70,289.81,15.11,-94.7973,34.1210,2023-10-19 10:01:30,115,15.30,16.83,290.70,319.77,Web,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,5898,Online,94266131-5675,0.81,RefreshPlus 12-Pack,BRD3,Regular,BevCo,Soft Drink,Can,Standard,No,0.6,10,PGV313,Premium Pack,No,Standard,Core,A,No,No,0.156,3.81,18.13,Regular,98,394
CUST000469,CrispSoda,393963,2024-10-17 07:21:29,4.5,No,No,No,Yes,0,,PROD8629,ZestDrink Pack,DTC,0.306,1,5.14,2.71,4.62,5.14,5.14,0.52,POC712,Hilltown,OH,IL,Central,61763361453273,2.62,9.50,5.14,14.12,0.52,-121.8572,41.9789,2024-10-18 11:02:36,136,5.14,5.65,5.14,5.65,Web,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,5479,Online,47563859-6643,0.81,PopMax 12-Pack,BRD7,Regular,BevCo,Soft Drink,Can,Standard,No,1.1,12,PGV640,Premium Pack,No,Standard,Core,A,No,No,0.359,0.68,16.16,Loyal,11,188
CUST000302,BubbleWave,707759,2024-05-22 06:01:41,2.3,No,Yes,No,Yes,,,PROD6756,SparkleUp Pack,DTC,0.394,17,5.18,0.99,79.72,88.06,88.06,8.34,POC892,Hilltown,CA,FL,West,87760749847586,1.67,10.23,88.06,89.95,8.34,-104.4022,31.0545,2024-05-23 03:36:11,53,5.18,5.70,88.06,96.87,Web,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,8324,Online,87228313-6404,0.87,CrispSoda 12-Pack,BRD6,Regular,BevCo,Soft Drink,Can,Standard,No,0.8,10,PGV850,Premium Pack,No,Standard,Core,A,No,No,0.368,3.25,10.11,Loyal,5,191
CUST000361,FizzCola,144415,2023-05-30 19:42:04,1.1,Yes,No,No,No,0,,PROD3140,CrispSoda Pack,DTC,0.354,10,6.50,1.90,64.09,65.00,65.00,0.91,POC188,Lakeside,IL,IL,North,22184895746147,4.04,11.79,65.00,75.88,0.91,-108.0121,38.1316,2023-06-01 10:01:13,67,6.50,7.15,65.00,71.50,Web,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,5370,Online,28296609-8482,0.84,RefreshPlus 12-Pack,BRD4,Regular,BevCo,Soft Drink,Can,Standard,No,1.2,6,PGV595,Premium Pack,No,Standard,Core,A,No,No,0.418,2.87,6.84,Loyal,47,53
CUST000112,SparkleUp,841863,2024-06-21 15:02:36,2.0,No,No,Yes,Yes,1,,PROD6991,ZestDrink Pack,DTC,0.478,15,23.35,0.57,343.26,350.25,350.25,6.99,POC779,Springfield,PA,TX,South,91358935757925,1.39,8.71,350.25,351.97,6.99,-86.6505,33.7978,2024-06-21 19:33:54,65,23.35,25.69,350.25,385.28,Web,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,8232,Online,70893521-4127,0.85,CrispSoda 12-Pack,BRD5,Regular,BevCo,Soft Drink,Can,Standard,No,0.8,24,PGV548,Premium Pack,No,Standard,Core,A,No,No,0.394,0.57,9.32,Regular,19,484
CUST000117,BubbleWave,295490,2024-08-17 01:13:57,4.3,No,No,Yes,No,,COUP176,PROD6767,SparkleUp Pack,DTC,0.224,7,5.30,4.77,34.20,37.10,37.10,2.90,POC989,Meadowbrook,NY,IL,West,96815773646042,3.78,13.01,37.10,47.21,2.90,-99.5867,38.5405,2024-08-17 18:57:02,124,5.30,5.83,37.10,40.81,Web,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,9285,Online,54030239-3525,0.84,BubbleWave 12-Pack,BRD3,Regular,BevCo,Soft Drink,Can,Standard,No,1.7,22,PGV707,Premium Pack,No,Standard,Core,A,No,No,0.181,3.56,8.31,Regular,47,3
CUST000351,ZestDrink,537136,2024-11-24 11:10:59,1.4,No,No,Yes,Yes,,COUP190,PROD6616,CrispSoda Pack,DTC,0.140,7,20.30,2.39,117.00,142.10,142.10,25.10,POC585,Meadowbrook,TX,TX,Central,38521576706429,0.93,14.76,142.10,131.76,25.10,-110.1969,27.7734,2024-11-25 01:28:23,142,20.30,22.33,142.10,156.31,Web,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,9414,Online,25697516-6765,0.82,ZestDrink 12-Pack,BRD4,Regular,BevCo,Soft Drink,Can,Standard,No,1.8,8,PGV626,Premium Pack,No,Standard,Core,A,No,No,0.194,3.85,11.84,New,69,20
CUST000120,RefreshPlus,802832,2024-06-09 20:45:06,3.1,Yes,Yes,No,Yes,,COUP123,PROD6387,ZestDrink Pack,DTC,0.018,16,22.82,4.92,316.51,365.12,365.12,48.61,POC178,Springfield,CA,TX,West,67807260428008,4.76,9.35,365.12,325.86,48.61,-78.2055,39.3497,2024-06-11 16:40:10,169,22.82,25.10,365.12,401.63,Web,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,5559,Online,42861326-5207,0.96,BubbleWave 12-Pack,BRD3,Regular,BevCo,Soft Drink,Can,Standard,No,1.2,24,PGV461,Premium Pack,No,Standard,Core,A,No,No,0.351,3.61,10.52,New,75,360
CUST000210,PopMax,585229,2024-04-22 01:40:32,3.9,No,Yes,No,No,1,,PROD4683,SparkleUp Pack,DTC,0.053,7,20.43,4.66,122.22,143.01,143.01,20.79,POC888,Meadowbrook,TX,IL,East,53967109111467,4.37,11.88,143.01,134.10,20.79,-74.0302,43.8031,2024-04-23 16:06:02,43,20.43,22.47,143.01,157.31,Web,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,8631,Online,77054114-1245,0.94,RefreshPlus 12-Pack,BRD3,Regular,BevCo,Soft Drink,Can,Standard,No,1.6,10,PGV810,Premium Pack,No,Standard,Core,A,No,No,0.124,0.37,19.43,Regular,13,279
CUST000183,RefreshPlus,892511,2024-04-26 07:35:30,4.0,No,No,Yes,No,,COUP32,PROD5984,PopMax Pack,DTC,0.248,17,19.08,0.38,286.94,324.36,324.36,37.42,POC277,Lakeside,NY,FL,Central,48541111432640,4.56,8.82,324.36,295.76,37.42,-79.3169,46.3019,2024-04-26 13:39:06,46,19.08,20.99,324.36,356.80,Web,No,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,5206,Online,38333643-3852,0.88,PopMax 12-Pack,BRD4,Regular,BevCo,Soft Drink,Can,Standard,No,0.7,12,PGV587,Premium Pack,No,Standard,Core,A,No,No,0.077,2.85,3.13,New,20,293
CUST000175,FizzCola,709811,2023-01-06 20:19:50,1.4,Yes,Yes,Yes,No,,COUP94,PROD7178,RefreshPlus Pack,DTC,0.496,14,7.87,0.07,103.52,110.18,110.18,6.66,POC892,Georgetown,OH,OH,Central,40653147958722,0.03,14.99,110.18,118.51,6.66,-75.7996,33.5221,2023-01-08 05:34:25,73,7.87,8.66,110.18,121.20,Web,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,6765,Online,69270824-5107,0.84,SparkleUp 12-Pack,BRD6,Regular,BevCo,Soft Drink,Can,Standard,No,1.8,24,PGV316,Premium Pack,No,Standard,Core,A,No,No,0.094,4.75,14.92,Occasional,10,439
CUST000462,SparkleUp,869403,2024-11-29 22:22:42,4.9,No,No,No,Yes,1,COUP186,PROD3227,CrispSoda Pack,DTC,0.033,5,20.91,4.23,98.08,104.55,104.55,6.47,POC496,Riverside,NY,PA,East,45326278476286,3.55,13.40,104.55,111.48,6.47,-120.2074,31.7601,2024-11-30 06:48:34,34,20.91,23.00,104.55,115.01,Web,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,2209,Online,21998933-8691,0.86,RefreshPlus 12-Pack,BRD1,Regular,BevCo,Soft Drink,Can,Standard,No,1.3,16,PGV535,Premium Pack,No,Standard,Core,A,No,No,0.443,3.67,15.40,Loyal,3,324
CUST000187,ZestDrink,741632,2023-03-21 23:03:23,4.8,Yes,Yes,No,Yes,,COUP136,PROD2254,SparkleUp Pack,DTC,0.278,2,7.38,4.55,12.04,14.76,14.76,2.72,POC475,Lakeside,PA,CA,South,10325505580227,4.68,7.08,14.76,19.12,2.72,-83.4272,29.8679,2023-03-22 12:07:12,93,7.38,8.12,14.76,16.24,Web,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,8968,Online,87007294-1884,0.83,ZestDrink 12-Pack,BRD2,Regular,BevCo,Soft Drink,Can,Standard,No,1.6,8,PGV362,Premium Pack,No,Standard,Core,A,No,No,0.244,4.08,11.63,Loyal,2,312
CUST000295,BubbleWave,880494,2024-04-03 12:44:58,3.0,No,Yes,No,Yes,0,,PROD7172,ZestDrink Pack,DTC,0.207,7,14.38,3.48,93.05,100.66,100.66,7.61,POC788,Riverside,FL,NY,West,95460631633580,3.96,8.72,100.66,101.77,7.61,-71.3170,36.4298,2024-04-03 14:52:14,39,14.38,15.82,100.66,110.73,Web,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,4938,Online,21221551-2964,0.89,SparkleUp 12-Pack,BRD4,Regular,BevCo,Soft Drink,Can,Standard,No,1.6,18,PGV443,Premium Pack,No,Standard,Core,A,No,No,0.311,1.27,18.54,Loyal,95,45
CUST000130,RefreshPlus,681895,2023-05-07 08:51:57,4.8,No,No,Yes,Yes,1,COUP67,PROD6723,ZestDrink Pack,DTC,0.253,20,9.79,1.20,187.15,195.80,195.80,8.65,POC900,Lakeside,TX,OH,South,22492567629288,0.02,6.85,195.80,194.00,8.65,-90.2050,38.0292,2023-05-07 06:15:27,133,9.79,10.77,195.80,215.38,Web,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2363,Online,33965200-4103,0.83,CrispSoda 12-Pack,BRD5,Regular,BevCo,Soft Drink,Can,Standard,No,0.9,12,PGV471,Premium Pack,No,Standard,Core,A,No,No,0.048,1.08,15.81,New,48,262
CUST000370,FizzCola,802285,2023-02-01 20:28:59,4.3,Yes,No,Yes,Yes,0,COUP116,PROD2424,FizzCola Pack,DTC,0.291,20,21.83,1.75,382.14,436.60,436.60,54.46,POC323,Meadowbrook,CA,PA,South,49971625691684,2.68,11.17,436.60,393.31,54.46,-98.1420,41.9731,2023-02-03 08:05:00,63,21.83,24.01,436.60,480.26,Web,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,4684,Online,16207503-1617,0.88,ZestDrink 12-Pack,BRD2,Regular,BevCo,Soft Drink,Can,Standard,No,1.3,13,PGV252,Premium Pack,No,Standard,Core,A,No,No,0.173,1.16,8.24,Occasional,54,228
CUST000365,BubbleWave,467090,2024-07-21 01:02:01,2.8,No,Yes,No,Yes,1,COUP114,PROD5164,CrispSoda Pack,DTC,0.484,2,16.44,4.83,32.69,32.88,32.88,0.19,POC277,Meadowbrook,NY,CA,North,47227027961644,4.38,11.30,32.88,43.99,0.19,-100.7203,43.2870,2024-07-20 22:48:54,87,16.44,18.08,32.88,36.17,Web,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,5246,Online,54190271-9856,0.89,RefreshPlus 12-Pack,BRD2,Regular,BevCo,Soft Drink,Can,Standard,No,0.9,7,PGV790,Premium Pack,No,Standard,Core,A,No,No,0.131,1.19,13.34,New,90,280
CUST000191,SparkleUp,496260,2024-03-13 12:08:52,2.5,No,No,Yes,No,0,COUP191,PROD3498,ZestDrink Pack,DTC,0.177,5,24.46,4.85,101.47,122.30,122.30,20.83,POC128,Springfield,IL,FL,West,51008932969482,2.49,6.59,122.30,108.06,20.83,-81.7199,25.8597,2024-03-15 05:22:05,151,24.46,26.91,122.30,134.53,Web,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,4667,Online,87892277-7646,0.96,CrispSoda 12-Pack,BRD2,Regular,BevCo,Soft Drink,Can,Standard,No,1.2,12,PGV652,Premium Pack,No,Standard,Core,A,No,No,0.307,0.41,15.58,Regular,11,103
CUST000303,CrispSoda,478972,2023-12-22 05:04:28,1.7,No,Yes,No,Yes,,COUP89,PROD3569,PopMax Pack,DTC,0.156,12,11.74,2.17,124.63,140.88,140.88,16.25,POC711,Springfield,NY,IL,Central,42616692824808,1.54,7.71,140.88,132.34,16.25,-109.8769,42.4049,2023-12-23 01:52:19,53,11.74,12.91,140.88,154.97,Web,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,8372,Online,64556422-7546,0.93,SparkleUp 12-Pack,BRD1,Regular,BevCo,Soft Drink,Can,Standard,No,0.4,8,PGV596,Premium Pack,No,Standard,Core,A,No,No,0.141,2.59,12.06,New,80,51
CUST000136,ZestDrink,873458,2023-03-02 00:46:30,3.5,Yes,No,No,No,1,,PROD1110,FizzCola Pack,DTC,0.297,20,8.85,3.47,149.61,177.00,177.00,27.39,POC572,Lakeside,PA,OH,South,16660525868952,0.02,12.70,177.00,162.31,27.39,-100.5512,38.0145,2023-03-03 14:23:19,86,8.85,9.74,177.00,194.70,Web,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,7056,Online,88895295-5127,0.83,CrispSoda 12-Pack,BRD3,Regular,BevCo,Soft Drink,Can,Standard,No,0.8,18,PGV174,Premium Pack,No,Standard,Core,A,No,No,0.137,4.34,7.13,Loyal,19,115
CUST000323,BubbleWave,887107,2024-11-26 12:19:16,1.3,No,Yes,No,Yes,,COUP2,PROD5927,PopMax Pack,DTC,0.161,6,16.44,2.40,98.47,98.64,98.64,0.17,POC181,Riverside,FL,IL,North,80363531667223,4.63,7.72,98.64,106.19,0.17,-96.9868,43.8903,2024-11-27 16:21:00,166,16.44,18.08,98.64,108.50,Web,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,9925,Online,41870227-8835,0.82,FizzCola 12-Pack,BRD6,Regular,BevCo,Soft Drink,Can,Standard,No,1.5,23,PGV754,Premium Pack,No,Standard,Core,A,No,No,0.176,4.12,3.05,New,52,238
CUST000007,SparkleUp,954627,2023-09-14 01:50:18,3.7,No,Yes,Yes,Yes,,,PROD9988,RefreshPlus Pack,DTC,0.445,9,8.55,4.96,68.71,76.95,76.95,8.24,POC384,Georgetown,NY,PA,Central,43175559316798,0.30,7.52,76.95,76.23,8.24,-118.5825,29.1519,2023-09-15 11:32:08,114,8.55,9.41,76.95,84.65,Web,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No,6664,Online,89894630-8584,0.96,RefreshPlus 12-Pack,BRD6,Regular,BevCo,Soft Drink,Can,Standard,No,1.8,23,PGV246,Premium Pack,No,Standard,Core,A,No,No,0.026,3.78,5.26,Regular,86,79
CUST000216,CrispSoda,596090,2023-09-07 15:58:15,4.6,No,Yes,No,Yes,0,COUP86,PROD1917,FizzCola Pack,DTC,0.048,17,23.87,1.48,402.44,405.79,405.79,3.35,POC149,Georgetown,TX,NY,North,17328047216651,4.74,9.99,405.79,412.43,3.35,-77.6634,30.4894,2023-09-07 15:09:26,147,23.87,26.26,405.79,446.37,Web,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,5081,Online,65420569-7104,0.89,CrispSoda 12-Pack,BRD6,Regular,BevCo,Soft Drink,Can,Standard,No,1.0,8,PGV960,Premium Pack,No,Standard,Core,A,No,No,0.449,4.19,15.00,New,17,77
CUST000387,RefreshPlus,358473,2023-10-12 20:44:07,3.6,Yes,Yes,Yes,No,0,COUP92,PROD9618,FizzCola Pack,DTC,0.192,12,13.00,3.19,147.55,156.00,156.00,8.45,POC582,Meadowbrook,FL,CA,East,33287246121662,0.41,13.48,156.00,161.03,8.45,-97.0716,30.2149,2023-10-13 08:14:20,91,13.00,14.30,156.00,171.60,Web,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,4470,Online,56275956-1280,0.97,ZestDrink 12-Pack,BRD1,Regular,BevCo,Soft Drink,Can,Standard,No,1.4,21,PGV351,Premium Pack,No,Standard,Core,A,No,No,0.481,4.15,15.52,New,28,128
CUST000138,RefreshPlus,268625,2023-10-28 18:22:39,3.6,No,No,No,Yes,,COUP145,PROD7627,CrispSoda Pack,DTC,0.103,15,23.50,4.30,303.42,352.50,352.50,49.08,POC689,Georgetown,IL,FL,North,58495915255855,1.21,9.60,352.50,313.02,49.08,-115.8911,46.8687,2023-10-29 13:59:05,33,23.50,25.85,352.50,387.75,Web,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,8454,Online,43983682-2251,0.95,PopMax 12-Pack,BRD4,Regular,BevCo,Soft Drink,Can,Standard,No,1.7,24,PGV173,Premium Pack,No,Standard,Core,A,No,No,0.397,2.29,2.62,Occasional,76,396
CUST000381,FizzCola,419084,2024-10-15 12:59:32,3.5,No,No,No,No,,COUP102,PROD7185,BubbleWave Pack,DTC,0.154,2,20.10,1.26,35.63,40.20,40.20,4.57,POC218,Riverside,NY,IL,West,90124702695502,2.00,11.68,40.20,47.31,4.57,-84.3408,28.8854,2024-10-16 20:13:00,176,20.10,22.11,40.20,44.22,Web,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,4737,Online,94805416-1005,0.83,PopMax 12-Pack,BRD3,Regular,BevCo,Soft Drink,Can,Standard,No,1.2,6,PGV652,Premium Pack,No,Standard,Core,A,No,No,0.066,3.19,14.75,New,44,276
CUST000144,ZestDrink,324118,2023-01-17 20:10:53,4.0,No,No,No,Yes,0,,PROD7728,PopMax Pack,DTC,0.123,18,19.58,1.20,351.27,352.44,352.44,1.17,POC763,Meadowbrook,PA,TX,West,10094230280979,0.52,12.85,352.44,364.12,1.17,-117.6757,40.6014,2023-01-19 07:26:34,168,19.58,21.54,352.44,387.68,Web,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,2518,Online,10708790-5413,0.99,SparkleUp 12-Pack,BRD2,Regular,BevCo,Soft Drink,Can,Standard,No,1.2,23,PGV428,Premium Pack,No,Standard,Core,A,No,No,0.427,2.64,18.81,Regular,7,273
CUST000500,SparkleUp,786973,2024-09-20 17:14:44,3.8,No,No,Yes,No,0,,PROD8078,FizzCola Pack,DTC,0.469,5,11.83,0.73,55.85,59.15,59.15,3.30,POC783,Georgetown,NY,PA,East,74431525355019,3.33,10.14,59.15,65.99,3.30,-81.8544,45.1112,2024-09-21 19:45:25,37,11.83,13.01,59.15,65.06,Web,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,6644,Online,22826202-4515,0.93,ZestDrink 12-Pack,BRD5,Regular,BevCo,Soft Drink,Can,Standard,No,1.8,24,PGV249,Premium Pack,No,Standard,Core,A,No,No,0.246,3.29,12.51,Occasional,88,253
CUST000100,RefreshPlus,362750,2024-04-04 09:49:27,1.0,Yes,Yes,Yes,Yes,,COUP177,PROD3378,BubbleWave Pack,DTC,0.081,5,9.94,1.07,43.38,49.70,49.70,6.32,POC195,Lakeside,NY,OH,East,46677524335752,4.47,12.77,49.70,56.15,6.32,-117.3767,32.7302,2024-04-05 17:44:43,79,9.94,10.93,49.70,54.67,Web,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,5778,Online,74199235-1931,0.81,ZestDrink 12-Pack,BRD2,Regular,BevCo,Soft Drink,Can,Standard,No,0.6,24,PGV618,Premium Pack,No,Standard,Core,A,No,No,0.274,0.81,14.90,New,39,323
CUST000141,SparkleUp,972942,2023-09-07 00:20:09,3.3,Yes,No,Yes,Yes,,,PROD9623,FizzCola Pack,DTC,0.110,2,15.49,1.16,26.24,30.98,30.98,4.74,POC761,Hilltown,IL,IL,East,17970331685812,4.38,13.90,30.98,40.14,4.74,-103.4375,31.9513,2023-09-07 02:18:06,144,15.49,17.04,30.98,34.08,Web,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,2457,Online,92176824-9969,0.91,SparkleUp 12-Pack,BRD2,Regular,BevCo,Soft Drink,Can,Standard,No,1.5,23,PGV380,Premium Pack,No,Standard,Core,A,No,No,0.239,2.47,3.04,Loyal,84,251
CUST000117,BubbleWave,468573,2024-05-03 09:37:49,4.3,Yes,No,Yes,No,,COUP56,PROD4482,ZestDrink Pack,DTC,0.457,2,7.36,2.29,12.34,14.72,14.72,2.38,POC113,Georgetown,TX,CA,Central,49818258235051,0.32,5.86,14.72,18.20,2.38,-100.7492,47.9388,2024-05-03 22:21:44,69,7.36,8.10,14.72,16.19,Web,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,8584,Online,43570821-9654,0.86,RefreshPlus 12-Pack,BRD1,Regular,BevCo,Soft Drink,Can,Standard,No,1.2,23,PGV644,Premium Pack,No,Standard,Core,A,No,No,0.235,0.67,18.16,New,79,253
CUST000274,RefreshPlus,815436,2024-07-08 05:20:13,1.4,No,Yes,No,Yes,,COUP103,PROD3326,FizzCola Pack,DTC,0.134,11,23.61,3.31,221.90,259.71,259.71,37.81,POC134,Springfield,NY,FL,West,18226944434188,3.68,5.11,259.71,227.01,37.81,-92.1569,26.7580,2024-07-09 05:47:41,140,23.61,25.97,259.71,285.68,Web,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,7101,Online,64626329-4842,0.92,RefreshPlus 12-Pack,BRD1,Regular,BevCo,Soft Drink,Can,Standard,No,0.6,15,PGV562,Premium Pack,No,Standard,Core,A,No,No,0.185,1.64,2.17,Loyal,52,451
CUST000211,SparkleUp,652228,2023-08-05 01:13:14,4.7,Yes,Yes,No,Yes,,,PROD4783,BubbleWave Pack,DTC,0.130,4,11.19,2.64,38.45,44.76,44.76,6.31,POC522,Lakeside,CA,PA,Central,20657998139543,1.12,13.27,44.76,51.72,6.31,-86.4639,45.1995,2023-08-06 11:17:44,72,11.19,12.31,44.76,49.24,Web,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,2931,Online,13738145-7315,0.96,ZestDrink 12-Pack,BRD4,Regular,BevCo,Soft Drink,Can,Standard,No,0.8,13,PGV954,Premium Pack,No,Standard,Core,A,No,No,0.495,0.24,10.96,New,11,182
CUST000310,BubbleWave,551425,2024-05-08 20:50:50,2.1,No,Yes,No,Yes,0,COUP79,PROD7613,PopMax Pack,DTC,0.448,1,24.68,4.51,20.80,24.68,24.68,3.88,POC235,Georgetown,PA,TX,Central,33720743916563,1.33,10.88,24.68,31.68,3.88,-115.7716,33.0185,2024-05-09 15:43:39,146,24.68,27.15,24.68,27.15,Web,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,4806,Online,87258832-1656,0.86,CrispSoda 12-Pack,BRD4,Regular,BevCo,Soft Drink,Can,Standard,No,0.6,6,PGV940,Premium Pack,No,Standard,Core,A,No,No,0.393,3.63,10.57,New,72,353
CUST000290,FizzCola,560976,2023-02-12 00:52:58,2.8,No,No,No,Yes,,,PROD1711,FizzCola Pack,DTC,0.240,11,15.96,2.23,163.52,175.56,175.56,12.04,POC235,Meadowbrook,IL,PA,North,16023951817793,2.04,8.11,175.56,171.63,12.04,-86.0514,30.7999,2023-02-12 02:36:05,119,15.96,17.56,175.56,193.12,Web,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,7594,Online,16188421-6444,0.96,CrispSoda 12-Pack,BRD4,Regular,BevCo,Soft Drink,Can,Standard,No,1.7,23,PGV810,Premium Pack,No,Standard,Core,A,No,No,0.311,4.54,10.18,Occasional,32,18
CUST000259,SparkleUp,772037,2023-04-15 08:12:52,4.6,Yes,No,Yes,Yes,,COUP93,PROD6578,FizzCola Pack,DTC,0.246,7,13.95,3.90,79.47,97.65,97.65,18.18,POC671,Lakeside,OH,FL,South,62567311716942,2.11,7.12,97.65,86.59,18.18,-94.4978,41.2895,2023-04-16 14:58:36,146,13.95,15.35,97.65,107.42,Web,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5084,Online,33675361-6779,0.87,BubbleWave 12-Pack,BRD2,Regular,BevCo,Soft Drink,Can,Standard,No,1.0,21,PGV889,Premium Pack,No,Standard,Core,A,No,No,0.149,3.42,1.24,New,16,41
CUST000381,SparkleUp,523767,2024-10-28 04:36:59,4.5,Yes,Yes,No,Yes,0,,PROD2251,RefreshPlus Pack,DTC,0.483,2,20.69,4.32,36.27,41.38,41.38,5.11,POC113,Lakeside,OH,OH,North,93199506495677,0.76,14.23,41.38,50.50,5.11,-76.3861,46.2218,2024-10-29 01:21:04,169,20.69,22.76,41.38,45.52,Web,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,6170,Online,24225335-8003,0.82,SparkleUp 12-Pack,BRD5,Regular,BevCo,Soft Drink,Can,Standard,No,1.9,22,PGV188,Premium Pack,No,Standard,Core,A,No,No,0.171,4.49,9.98,Occasional,23,327
